deplition,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.295138,0.171,7.730405e-07,138.9775,-5.832016e-07,5.073789e-07
-0.295138,0.1709,1.052917e-06,104.9169,-2.710148e-07,1.017428e-06
-0.295138,0.1708,1.985309e-06,100.1044,-3.48296e-07,1.954386e-06
-0.295138,0.1707,1.607162e-06,112.9653,-6.27039e-07,1.479646e-06
-0.295138,0.1706,1.238012e-06,136.1941,-8.933879e-07,8.568763e-07
-0.295138,0.1705,1.677118e-06,112.6977,-6.471555e-07,1.547198e-06
-0.295138,0.1704,1.322345e-06,94.9773,-1.147259e-07,1.317227e-06
-0.295138,0.1703,1.382416e-06,120.4956,-7.015205e-07,1.19118e-06
-0.295138,0.1702,1.689366e-06,102.1019,-3.541577e-07,1.651793e-06
-0.295138,0.1701,1.754511e-06,91.56641,-4.797242e-08,1.753723e-06
-0.295138,0.17,1.617645e-06,109.3173,-5.351006e-07,1.526411e-06
-0.295138,0.1699,1.684254e-06,100.6735,-3.119241e-07,1.65499e-06
-0.295138,0.1698,9.252391e-07,118.1816,-4.369039e-07,8.154362e-07
-0.295138,0.1697,1.125499e-06,136.8357,-8.209068e-07,7.698666e-07
-0.295138,0.1696,1.538727e-06,65.23034,6.446186e-07,1.397034e-06
-0.295138,0.1695,1.856597e-06,92.49661,-8.087977e-08,1.854719e-06
-0.295138,0.1694,1.917432e-06,79.68837,3.432277e-07,1.886431e-06
-0.295138,0.1693,1.817129e-06,74.85585,4.747398e-07,1.753991e-06
-0.295138,0.1692,1.597115e-06,93.89966,-1.085959e-07,1.593299e-06
-0.295138,0.1691,1.799739e-06,102.5155,-3.899987e-07,1.756919e-06
-0.295138,0.169,1.020038e-06,111.4556,-3.730785e-07,9.492114e-07
-0.295138,0.1689,6.009321e-07,81.09668,9.3e-08,5.935896e-07
-0.295138,0.1688,6.668865e-07,95.12417,-5.95618e-08,6.640758e-07
-0.295138,0.1687,1.496208e-06,59.08393,7.686708e-07,1.283515e-06
-0.295138,0.1686,5.29658e-07,117.9998,-2.486295e-07,4.676766e-07
-0.295138,0.1685,1.70808e-06,99.94618,-2.949982e-07,1.682309e-06
-0.295138,0.1684,6.333198e-07,99.5695,-1.052655e-07,6.243679e-07
-0.295138,0.1683,1.717954e-06,86.33638,1.097861e-07,1.714417e-06
-0.295138,0.1682,1.212073e-06,58.15199,6.395559e-07,1.029554e-06
-0.295138,0.1681,1.476014e-06,143.3021,-1.183457e-06,8.820556e-07
-0.295138,0.168,1.895846e-06,96.6059,-2.181194e-07,1.8831e-06
-0.295138,0.1679,1.797359e-06,79.63417,3.233738e-07,1.767983e-06
-0.295138,0.1678,1.717524e-06,99.18657,-2.742167e-07,1.695362e-06
-0.295138,0.1677,9.755417e-07,79.54062,1.77076e-07,9.592026e-07
-0.295138,0.1676,1.815905e-06,98.23014,-2.599563e-07,1.797158e-06
-0.295138,0.1675,1.590527e-06,115.3256,-6.803367e-07,1.437675e-06
-0.295138,0.1674,1.365942e-06,125.3865,-7.909275e-07,1.113496e-06
-0.295138,0.1673,2.21775e-06,112.5316,-8.498188e-07,2.048453e-06
-0.295138,0.1672,1.140637e-06,138.1444,-8.495505e-07,7.610712e-07
-0.295138,0.1671,1.458328e-06,109.1372,-4.780758e-07,1.377582e-06
-0.295138,0.167,9.971782e-07,117.7742,-4.646144e-07,8.821897e-07
-0.295138,0.1669,1.583017e-06,87.22636,7.661059e-08,1.581044e-06
-0.295138,0.1668,1.327386e-06,100.9192,-2.514291e-07,1.303235e-06
-0.295138,0.1667,1.783372e-06,103.9482,-4.298407e-07,1.730673e-06
-0.295138,0.1666,1.651106e-06,82.623,2.119839e-07,1.637404e-06
-0.295138,0.1665,1.433456e-06,110.9817,-5.132518e-07,1.338277e-06
-0.295138,0.1664,1.408645e-06,108.985,-4.582218e-07,1.331878e-06
-0.295138,0.1663,9.796321e-07,111.7073,-3.622882e-07,9.101685e-07
-0.295138,0.1662,2.228949e-06,98.20698,-3.181826e-07,2.206077e-06
-0.295138,0.1661,1.869695e-06,94.88987,-1.593623e-07,1.86285e-06
-0.295138,0.166,2.360897e-06,93.31261,-1.364406e-07,2.356907e-06
-0.295138,0.1659,6.736647e-07,95.23258,-6.142817e-08,6.707366e-07
-0.295138,0.1658,1.201506e-06,80.75309,1.930631e-07,1.185849e-06
-0.295138,0.1657,9.699705e-07,41.2533,7.292311e-07,6.395559e-07
-0.295138,0.1656,1.833731e-06,104.2472,-4.512928e-07,1.777309e-06
-0.295138,0.1655,2.221014e-06,102.1911,-4.690121e-07,2.170773e-06
-0.295138,0.1654,2.315254e-06,97.37393,-2.971328e-07,2.296015e-06
-0.295138,0.1653,2.090977e-06,90.23504,-8.532777e-09,2.09096e-06
-0.295138,0.1652,1.452298e-06,83.60478,1.617539e-07,1.44314e-06
-0.295138,0.1651,1.548495e-06,117.9132,-7.24839e-07,1.368256e-06
-0.295138,0.165,1.189012e-06,124.7159,-6.771348e-07,9.774584e-07
-0.295138,0.1649,1.853825e-06,103.9675,-4.474259e-07,1.79889e-06
-0.295138,0.1648,1.664618e-06,93.09273,-8.980929e-08,1.662053e-06
-0.295138,0.1647,6.110742e-07,66.60454,2.426281e-07,5.608107e-07
-0.295138,0.1646,1.780427e-06,117.1377,-8.121114e-07,1.584375e-06
-0.295138,0.1645,1.359047e-06,99.857,-2.326425e-07,1.338941e-06
-0.295138,0.1644,1.407757e-06,110.9826,-5.040541e-07,1.314293e-06
-0.295138,0.1643,1.615382e-06,96.72131,-1.890733e-07,1.604229e-06
-0.295138,0.1642,1.970389e-06,105.7858,-5.360338e-07,1.896025e-06
-0.295138,0.1641,1.412523e-06,106.7956,-4.081204e-07,1.352269e-06
-0.295138,0.164,9.380411e-07,85.68156,7.061474e-08,9.353533e-07
-0.295138,0.1639,1.181893e-06,147.1311,-9.92652e-07,6.414223e-07
-0.295138,0.1638,1.961616e-06,80.78369,3.141816e-07,1.936264e-06
-0.295138,0.1637,1.680554e-06,100.0598,-2.935342e-07,1.654593e-06
-0.295138,0.1636,1.083785e-06,143.9535,-8.761994e-07,6.376896e-07
-0.295138,0.1635,2.311399e-06,93.54559,-1.429729e-07,2.306945e-06
-0.295138,0.1634,2.113547e-06,99.0939,-3.340411e-07,2.086831e-06
-0.295138,0.1633,1.081416e-06,98.8395,-1.661572e-07,1.068463e-06
-0.295138,0.1632,1.505222e-06,105.3697,-3.989282e-07,1.451265e-06
-0.295138,0.1631,1.681527e-06,94.5629,-1.337751e-07,1.676045e-06
-0.295138,0.163,1.921445e-06,120.8277,-9.846612e-07,1.649927e-06
-0.295138,0.1629,1.427443e-06,113.3744,-5.662813e-07,1.310164e-06
-0.295138,0.1628,1.988142e-06,99.13586,-3.156512e-07,1.962779e-06
-0.295138,0.1627,1.743519e-06,102.1186,-3.660153e-07,1.70456e-06
-0.295138,0.1626,1.464542e-06,95.15739,-1.316461e-07,1.458462e-06
-0.295138,0.1625,1.380354e-06,94.14183,-9.966641e-08,1.376649e-06
-0.295138,0.1624,1.393452e-06,92.26318,-5.502998e-08,1.392239e-06
-0.295138,0.1623,1.017635e-06,93.30431,-5.862861e-08,1.01583e-06
-0.295138,0.1622,1.820113e-06,79.06066,3.453623e-07,1.786898e-06
-0.295138,0.1621,1.823477e-06,101.0888,-3.506932e-07,1.789301e-06
-0.295138,0.162,1.512922e-06,86.54181,9.126774e-08,1.510156e-06
-0.295138,0.1619,1.564677e-06,37.03962,1.24887e-06,9.424164e-07
-0.295138,0.1618,9.46775e-07,93.26933,-5.396828e-08,9.45216e-07
-0.295138,0.1617,1.243466e-06,64.42175,5.368273e-07,1.121493e-06
-0.295138,0.1616,1.219701e-06,93.37599,-7.182173e-08,1.21756e-06
-0.295138,0.1615,1.747e-06,81.24704,2.658125e-07,1.726543e-06
-0.295138,0.1614,1.059366e-06,130.3755,-6.861984e-07,8.06909e-07
-0.295138,0.1613,1.093413e-06,109.1424,-3.585554e-07,1.032885e-06
-0.295138,0.1612,1.322016e-06,120.5559,-6.720721e-07,1.138413e-06
-0.295138,0.1611,1.017669e-06,97.10859,-1.259185e-07,1.009834e-06
-0.295138,0.161,1.204384e-06,85.83718,8.740648e-08,1.201171e-06
-0.295138,0.1609,1.433998e-06,85.43797,1.140497e-07,1.429416e-06
-0.295138,0.1608,3.513358e-07,72.24282,1.071263e-07,3.345664e-07
-0.295138,0.1607,1.377716e-06,91.09082,-2.625212e-08,1.377314e-06
-0.295138,0.1606,1.483948e-06,108.9151,-4.810038e-07,1.4037e-06
-0.295138,0.1605,1.262795e-06,122.7822,-6.836671e-07,1.061534e-06
-0.295138,0.1604,1.607386e-06,91.22545,-3.437697e-08,1.606894e-06
-0.295138,0.1603,1.578027e-06,69.78845,5.452204e-07,1.480847e-06
-0.295138,0.1602,1.332644e-06,144.6746,-1.087255e-06,7.705315e-07
-0.295138,0.1601,1.271825e-06,104.3836,-3.159195e-07,1.231949e-06
-0.295138,0.16,1.923847e-06,112.2152,-7.273703e-07,1.781037e-06
-0.295138,0.1599,1.657102e-06,114.3867,-6.841979e-07,1.509223e-06
-0.295138,0.1598,9.474847e-07,105.0236,-2.455674e-07,9.151026e-07
-0.295138,0.1597,4.837755e-07,158.5374,-4.500914e-07,1.769419e-07
-0.295138,0.1596,1.034617e-06,89.15647,1.5188e-08,1.034354e-06
-0.295138,0.1595,1.570863e-06,132.2078,-1.055276e-06,1.163464e-06
-0.295138,0.1594,2.31227e-06,87.62577,9.579956e-08,2.310276e-06
-0.295138,0.1593,8.252654e-07,61.74842,3.905296e-07,7.268283e-07
-0.295138,0.1592,1.682622e-06,115.3116,-7.19374e-07,1.521086e-06
-0.295138,0.1591,1.338019e-06,102.7087,-2.943333e-07,1.305101e-06
-0.295138,0.159,2.109088e-06,114.9584,-8.899234e-07,1.912146e-06
-0.295138,0.1589,1.323664e-06,122.3349,-7.079131e-07,1.118296e-06
-0.295138,0.1588,1.412127e-06,77.22658,3.121811e-07,1.377051e-06
-0.295138,0.1587,1.081902e-06,116.574,-4.839375e-07,9.674672e-07
-0.295138,0.1586,9.158626e-07,85.81095,6.688199e-08,9.133704e-07
-0.295138,0.1585,8.74428e-07,128.8273,-5.481597e-07,6.811302e-07
-0.295138,0.1584,6.469152e-07,91.65209,-1.865811e-08,6.466191e-07
-0.295138,0.1583,1.311723e-06,125.4695,-7.610768e-07,1.068195e-06
-0.295138,0.1582,1.21675e-06,107.042,-3.565549e-07,1.163195e-06
-0.295138,0.1581,7.783044e-07,138.7204,-5.847997e-07,5.133748e-07
-0.295138,0.158,8.798092e-07,95.27453,-8.087977e-08,8.759256e-07
-0.295138,0.1579,2.097364e-06,114.7862,-8.792672e-07,1.904156e-06
-0.295138,0.1578,1.181982e-06,135.2053,-8.387602e-07,8.327588e-07
-0.295138,0.1577,1.473773e-06,69.89423,5.065798e-07,1.383846e-06
-0.295138,0.1576,1.258201e-06,93.88655,-8.527748e-08,1.255268e-06
-0.295138,0.1575,1.73811e-06,77.82107,3.666803e-07,1.698961e-06
-0.295138,0.1574,1.639695e-06,71.87128,5.101785e-07,1.558257e-06
-0.295138,0.1573,1.215973e-06,56.84967,6.648749e-07,1.017965e-06
-0.295138,0.1572,9.498093e-07,83.38797,1.093894e-07,9.434837e-07
-0.295138,0.1571,2.480557e-06,76.81218,5.658734e-07,2.415005e-06
-0.295138,0.157,1.562783e-06,88.07427,5.249306e-08,1.561855e-06
-0.295138,0.1569,1.784339e-06,67.42983,6.848573e-07,1.647664e-06
-0.295138,0.1568,1.07851e-06,99.48032,-1.776125e-07,1.063663e-06
-0.295138,0.1567,1.86794e-06,116.1718,-8.238349e-07,1.676313e-06
-0.295138,0.1566,1.270797e-06,82.27942,1.706779e-07,1.259129e-06
-0.295138,0.1565,2.407182e-06,67.05872,9.38287e-07,2.216739e-06
-0.295138,0.1564,2.58742e-06,81.64745,3.758724e-07,2.559967e-06
-0.295138,0.1563,1.0901e-06,93.96873,-7.542036e-08,1.087384e-06
-0.295138,0.1562,1.204926e-06,133.8041,-8.339602e-07,8.69533e-07
-0.295138,0.1561,1.220131e-06,90.35743,-7.599592e-09,1.220092e-06
-0.295138,0.156,1.496208e-06,89.49481,1.318752e-08,1.496035e-06
-0.295138,0.1559,1.052767e-06,91.52969,-2.811849e-08,1.052342e-06
-0.295138,0.1558,1.783523e-06,120.4641,-9.041782e-07,1.537207e-06
-0.295138,0.1557,2.043887e-06,115.0843,-8.664708e-07,1.850992e-06
-0.295138,0.1556,1.638645e-06,111.6103,-6.034523e-07,1.523349e-06
-0.295138,0.1555,7.62552e-07,167.8245,-7.453579e-07,1.608207e-07
-0.295138,0.1554,1.475343e-06,99.71288,-2.488978e-07,1.454064e-06
-0.295138,0.1553,1.570573e-06,110.2779,-5.442928e-07,1.473119e-06
-0.295138,0.1552,1.863263e-06,98.62006,-2.792794e-07,1.842062e-06
-0.295138,0.1551,1.839872e-06,113.6278,-7.373616e-07,1.685505e-06
-0.295138,0.155,1.639254e-06,112.5859,-6.295703e-07,1.513486e-06
-0.295138,0.1549,8.964557e-07,120.0602,-4.490297e-07,7.758624e-07
-0.295138,0.1548,1.344664e-06,126.5255,-8.002538e-07,1.080455e-06
-0.295138,0.1547,1.288555e-06,77.05785,2.886001e-07,1.255799e-06
-0.295138,0.1546,1.075649e-06,137.8716,-7.977224e-07,7.21503e-07
-0.295138,0.1545,1.387836e-06,106.1906,-3.869365e-07,1.332812e-06
-0.295138,0.1544,7.171165e-07,122.3699,-3.838744e-07,6.055813e-07
-0.295138,0.1543,1.216409e-06,104.7158,-3.089904e-07,1.176388e-06
-0.295138,0.1542,1.039065e-06,70.23682,3.513582e-07,9.778551e-07
-0.295138,0.1541,8.091498e-07,136.4747,-5.866661e-07,5.572121e-07
-0.295138,0.154,1.921691e-06,111.2842,-6.975252e-07,1.790497e-06
-0.295138,0.1539,1.133233e-06,107.7396,-3.452338e-07,1.079253e-06
-0.295138,0.1538,9.008254e-07,135.8033,-6.458256e-07,6.279665e-07
-0.295138,0.1537,1.824455e-06,84.63629,1.705437e-07,1.816347e-06
-0.295138,0.1536,1.703292e-06,138.2563,-1.270864e-06,1.134015e-06
-0.295138,0.1535,1.360611e-06,127.6052,-8.30233e-07,1.077923e-06
-0.295138,0.1534,1.577222e-06,126.8201,-9.452216e-07,1.262594e-06
-0.295138,0.1533,1.295886e-06,102.9596,-2.906005e-07,1.262862e-06
-0.295138,0.1532,1.599943e-06,96.35499,-1.770816e-07,1.589968e-06
-0.295138,0.1531,1.952541e-06,106.1748,-5.438961e-07,1.875238e-06
-0.295138,0.153,1.041267e-06,100.2005,-1.844074e-07,1.02476e-06
-0.295138,0.1529,1.99848e-06,140.8631,-1.550003e-06,1.261264e-06
-0.295138,0.1528,1.724392e-06,93.25185,-9.780004e-08,1.721614e-06
-0.295138,0.1527,2.357175e-06,94.64639,-1.909397e-07,2.349313e-06
-0.295138,0.1526,1.884916e-06,98.70137,-2.851411e-07,1.863118e-06
-0.295138,0.1525,1.555379e-06,79.36753,2.870019e-07,1.52868e-06
-0.295138,0.1524,1.62306e-06,102.8171,-3.600195e-07,1.582508e-06
-0.295138,0.1523,2.505552e-06,87.26614,1.195147e-07,2.502674e-06
-0.295138,0.1522,1.60267e-06,72.31976,4.867315e-07,1.526948e-06
-0.295138,0.1521,2.003822e-06,62.97749,9.104367e-07,1.785038e-06
-0.295138,0.152,1.557877e-06,111.9074,-5.812011e-07,1.445269e-06
-0.295138,0.1519,1.165894e-06,122.9361,-6.338339e-07,9.783916e-07
-0.295138,0.1518,1.26769e-06,109.458,-4.222467e-07,1.195175e-06
-0.295138,0.1517,1.958934e-06,93.47129,-1.185871e-07,1.955319e-06
-0.295138,0.1516,1.33589e-06,112.1496,-5.036573e-07,1.23728e-06
-0.295138,0.1515,1.605195e-06,83.90016,1.705437e-07,1.595964e-06
-0.295138,0.1514,3.539677e-07,150.2806,-3.073923e-07,1.754779e-07
-0.295138,0.1513,9.155888e-07,92.88641,-4.610605e-08,9.143035e-07
-0.295138,0.1512,1.835653e-06,108.9903,-5.973279e-07,1.735601e-06
-0.295138,0.1511,1.349888e-06,118.4246,-6.424952e-07,1.187045e-06
-0.295138,0.151,1.952407e-06,99.11401,-3.092586e-07,1.927737e-06
-0.295138,0.1509,1.657085e-06,124.4939,-9.384267e-07,1.365724e-06
-0.295138,0.1508,2.450337e-06,113.0728,-9.602755e-07,2.254312e-06
-0.295138,0.1507,1.325726e-06,127.7661,-8.118432e-07,1.047944e-06
-0.295138,0.1506,2.853244e-06,98.71361,-4.322379e-07,2.820191e-06
-0.295138,0.1505,9.245686e-07,91.66783,-2.691708e-08,9.241607e-07
-0.295138,0.1504,1.343976e-06,103.5968,-3.159195e-07,1.306163e-06
-0.295138,0.1503,1.397917e-06,85.46332,1.105852e-07,1.393441e-06
-0.295138,0.1502,1.268958e-06,98.94003,-1.971982e-07,1.253401e-06
-0.295138,0.1501,1.831959e-06,106.8227,-5.301721e-07,1.753455e-06
-0.295138,0.15,1.409903e-06,69.34257,4.973877e-07,1.319222e-06
-0.295424,0.2,1.595014e-06,75.3558,4.031863e-07,1.543069e-06
-0.295424,0.1999,1.778606e-06,64.32559,7.705315e-07,1.602893e-06
-0.295424,0.1998,2.003515e-06,73.84784,5.573462e-07,1.924406e-06
-0.295424,0.1997,9.538382e-07,110.8261,-3.391038e-07,8.913818e-07
-0.295424,0.1996,1.596288e-06,92.02276,-5.63655e-08,1.595165e-06
-0.295424,0.1995,4.706829e-07,55.60224,2.658125e-07,3.882609e-07
-0.295424,0.1994,2.161217e-06,118.9059,-1.044619e-06,1.891896e-06
-0.295424,0.1993,1.798354e-06,91.3461,-4.22392e-08,1.797828e-06
-0.295424,0.1992,1.426868e-06,69.97029,4.887264e-07,1.34054e-06
-0.295424,0.1991,9.138118e-07,93.79737,-6.049498e-08,9.117722e-07
-0.295424,0.199,8.61492e-07,78.41032,1.730807e-07,8.438173e-07
-0.295424,0.1989,1.887219e-06,53.83724,1.11363e-06,1.523617e-06
-0.295424,0.1988,1.355113e-06,80.1019,2.329051e-07,1.334812e-06
-0.295424,0.1987,1.17797e-06,106.1512,-3.27643e-07,1.13135e-06
-0.295424,0.1986,1.454936e-06,96.12956,-1.553613e-07,1.44647e-06
-0.295424,0.1985,3.076381e-07,136.104,-2.215839e-07,2.131853e-07
-0.295424,0.1984,1.754136e-06,81.157,2.696793e-07,1.733204e-06
-0.295424,0.1983,1.578088e-06,68.33019,5.826652e-07,1.466453e-06
-0.295424,0.1982,1.399219e-06,89.67228,7.990747e-09,1.399168e-06
-0.295424,0.1981,1.895366e-06,85.8669,1.365691e-07,1.890297e-06
-0.295424,0.198,1.444403e-06,81.85989,2.04524e-07,1.429812e-06
-0.295424,0.1979,1.453299e-06,98.65329,-2.186503e-07,1.436607e-06
-0.295424,0.1978,1.221578e-06,132.9055,-8.31563e-07,8.947178e-07
-0.295424,0.1977,1.607386e-06,112.2064,-6.074532e-07,1.488039e-06
-0.295424,0.1976,1.745939e-06,77.96969,3.638807e-07,1.707488e-06
-0.295424,0.1975,1.604251e-06,66.34763,6.435569e-07,1.469386e-06
-0.295424,0.1974,1.52084e-06,105.0682,-3.953296e-07,1.468453e-06
-0.295424,0.1973,1.252569e-06,74.03842,3.444291e-07,1.204233e-06
-0.295424,0.1972,1.58842e-06,77.77735,3.362987e-07,1.552395e-06
-0.295424,0.1971,1.192834e-06,127.2931,-7.227044e-07,9.489431e-07
-0.295424,0.197,8.714385e-07,77.33499,1.910682e-07,8.502099e-07
-0.295424,0.1969,7.606185e-07,78.06936,1.572221e-07,7.441509e-07
-0.295424,0.1968,1.767447e-06,95.92411,-1.824125e-07,1.757986e-06
-0.295424,0.1967,1.40774e-06,135.9467,-1.011706e-06,9.787883e-07
-0.295424,0.1966,1.014528e-06,71.31914,3.249719e-07,9.61069e-07
-0.295424,0.1965,1.321094e-06,86.84956,7.261522e-08,1.319088e-06
-0.295424,0.1964,1.228999e-06,115.5931,-5.308371e-07,1.108299e-06
-0.295424,0.1963,1.348357e-06,132.9588,-9.188354e-07,9.867846e-07
-0.295424,0.1962,1.652279e-06,100.2714,-2.946015e-07,1.625681e-06
-0.295424,0.1961,9.959042e-07,105.7447,-2.702157e-07,9.584035e-07
-0.295424,0.196,2.533603e-06,110.7221,-8.964501e-07,2.369569e-06
-0.295424,0.1959,1.930307e-06,115.2522,-8.234381e-07,1.745861e-06
-0.295424,0.1958,1.603771e-06,96.03339,-1.685544e-07,1.594768e-06
-0.295424,0.1957,1.084143e-06,83.4072,1.244433e-07,1.076856e-06
-0.295424,0.1956,1.340294e-06,112.9504,-5.225781e-07,1.234084e-06
-0.295424,0.1955,1.26717e-06,70.7605,4.175752e-07,1.196376e-06
-0.295424,0.1954,1.58238e-06,87.93002,5.715899e-08,1.581307e-06
-0.295424,0.1953,1.258336e-06,120.3094,-6.350353e-07,1.086317e-06
-0.295424,0.1952,1.664925e-06,107.2728,-4.943311e-07,1.589834e-06
-0.295424,0.1951,9.711608e-07,123.9117,-5.417615e-07,8.058417e-07
-0.295424,0.195,2.011433e-06,109.6049,-6.748717e-07,1.894695e-06
-0.295424,0.1949,1.701923e-06,85.56474,1.316405e-07,1.696832e-06
-0.295424,0.1948,1.747202e-06,89.90396,2.928078e-09,1.747196e-06
-0.295424,0.1947,1.331426e-06,98.32631,-1.928061e-07,1.317355e-06
-0.295424,0.1946,1.610789e-06,66.60104,6.3969e-07,1.478316e-06
-0.295424,0.1945,1.545885e-06,94.76048,-1.283157e-07,1.540403e-06
-0.295424,0.1944,1.629682e-06,68.31184,6.022509e-07,1.514291e-06
-0.295424,0.1943,1.596411e-06,96.46515,-1.797471e-07,1.586241e-06
-0.295424,0.1942,8.102282e-07,111.6479,-2.988651e-07,7.530804e-07
-0.295424,0.1941,1.267438e-06,75.09353,3.260392e-07,1.224752e-06
-0.295424,0.194,9.19098e-07,105.8077,-2.503618e-07,8.843243e-07
-0.295424,0.1939,1.553842e-06,80.03895,2.687461e-07,1.530278e-06
-0.295424,0.1938,1.387769e-06,92.4494,-5.929358e-08,1.386377e-06
-0.295424,0.1937,1.678822e-06,87.53485,7.221288e-08,1.677241e-06
-0.295424,0.1936,1.328269e-06,85.96132,9.353086e-08,1.324821e-06
-0.295424,0.1935,1.723989e-06,45.76661,1.202501e-06,1.235146e-06
-0.295424,0.1934,1.897417e-06,75.04806,4.895254e-07,1.833138e-06
-0.295424,0.1933,1.676084e-06,84.67825,1.554898e-07,1.668848e-06
-0.295424,0.1932,1.540951e-06,76.96693,3.474913e-07,1.501232e-06
-0.295424,0.1931,9.907018e-07,32.45562,8.359551e-07,5.316305e-07
-0.295424,0.193,1.361578e-06,101.087,-2.618227e-07,1.336142e-06
-0.295424,0.1929,1.695122e-06,66.69547,6.706025e-07,1.556793e-06
-0.295424,0.1928,2.417005e-06,113.9522,-9.811967e-07,2.208743e-06
-0.295424,0.1927,8.285623e-07,79.99698,1.439005e-07,8.158385e-07
-0.295424,0.1926,1.685824e-06,108.0071,-5.211085e-07,1.603161e-06
-0.295424,0.1925,1.350101e-06,45.15026,9.520109e-07,9.570736e-07
-0.295424,0.1924,1.320965e-06,102.6256,-2.887398e-07,1.288974e-06
-0.295424,0.1923,1.62239e-06,85.91149,1.156534e-07,1.618215e-06
-0.295424,0.1922,6.882715e-07,35.95043,5.57078e-07,4.039853e-07
-0.295424,0.1921,1.395508e-06,93.48265,-8.474662e-08,1.392904e-06
-0.295424,0.192,1.03897e-06,84.3775,1.017954e-07,1.033952e-06
-0.295424,0.1919,1.577753e-06,77.38133,3.446917e-07,1.539604e-06
-0.295424,0.1918,1.272439e-06,106.0105,-3.509614e-07,1.22302e-06
-0.295424,0.1917,1.611337e-06,75.46509,4.043877e-07,1.559726e-06
-0.295424,0.1916,1.700185e-06,93.46867,-1.028627e-07,1.696961e-06
-0.295424,0.1915,4.503093e-07,121.3278,-2.341065e-07,3.846678e-07
-0.295424,0.1914,1.786876e-06,106.1451,-4.968624e-07,1.716284e-06
-0.295424,0.1913,1.969836e-06,102.0687,-4.118531e-07,1.926273e-06
-0.295424,0.1912,2.671681e-06,104.0094,-6.467588e-07,2.592215e-06
-0.295424,0.1911,2.11557e-06,95.45026,-2.009309e-07,2.10588e-06
-0.295424,0.191,9.553749e-07,79.06329,1.812055e-07,9.378846e-07
-0.295424,0.1909,1.682661e-06,64.65858,7.201675e-07,1.520683e-06
-0.295424,0.1908,2.384819e-06,108.5331,-7.580146e-07,2.260973e-06
-0.295424,0.1907,1.936107e-06,94.1803,-1.411065e-07,1.930933e-06
-0.295424,0.1906,1.522611e-06,100.2985,-2.722162e-07,1.498036e-06
-0.295424,0.1905,2.146979e-06,112.9198,-8.360948e-07,1.977436e-06
-0.295424,0.1904,1.83995e-06,108.9046,-5.961265e-07,1.740664e-06
-0.295424,0.1903,1.21005e-06,117.4901,-5.585532e-07,1.073392e-06
-0.295424,0.1902,2.669468e-07,49.31321,1.740083e-07,2.023894e-07
-0.295424,0.1901,2.097398e-06,120.8802,-1.076459e-06,1.800091e-06
-0.295424,0.19,1.686975e-06,125.7607,-9.85857e-07,1.368921e-06
-0.295424,0.1899,9.667072e-07,78.64015,1.903977e-07,9.477473e-07
-0.295424,0.1898,8.655209e-07,98.92604,-1.343116e-07,8.5501e-07
-0.295424,0.1897,1.665271e-06,101.8624,-3.423001e-07,1.629676e-06
-0.295424,0.1896,1.68422e-06,102.0827,-3.525596e-07,1.646865e-06
-0.295424,0.1895,1.479573e-06,85.77598,1.08987e-07,1.475516e-06
-0.295424,0.1894,1.34192e-06,144.8206,-1.096716e-06,7.730629e-07
-0.295424,0.1893,2.121336e-06,117.7274,-9.869243e-07,1.877641e-06
-0.295424,0.1892,1.307789e-06,107.5963,-3.953296e-07,1.246472e-06
-0.295424,0.1891,1.310817e-06,94.6748,-1.068636e-07,1.306297e-06
-0.295424,0.189,1.507859e-06,94.22139,-1.109931e-07,1.503629e-06
-0.295424,0.1889,1.638522e-06,108.1191,-5.095191e-07,1.557195e-06
-0.295424,0.1888,1.243611e-06,117.5644,-5.754735e-07,1.102438e-06
-0.295424,0.1887,1.665484e-06,106.7868,-4.810038e-07,1.5945e-06
-0.295424,0.1886,1.481004e-06,81.56702,2.171806e-07,1.464854e-06
-0.295424,0.1885,1.913348e-06,72.12656,5.871914e-07,1.820879e-06
-0.295424,0.1884,1.560296e-06,74.61805,4.13848e-07,1.504294e-06
-0.295424,0.1883,2.188833e-06,108.2017,-6.836671e-07,2.079231e-06
-0.295424,0.1882,8.779708e-07,83.11345,1.052599e-07,8.715335e-07
-0.295424,0.1881,1.536576e-06,107.5289,-4.627536e-07,1.465123e-06
-0.295424,0.188,1.393999e-06,115.3963,-5.978588e-07,1.259263e-06
-0.295424,0.1879,1.229435e-06,94.51831,-9.686686e-08,1.225551e-06
-0.295424,0.1878,1.137278e-06,83.94649,1.19917e-07,1.130819e-06
-0.295424,0.1877,8.485559e-07,42.01553,6.303638e-07,5.678739e-07
-0.295424,0.1876,1.643501e-06,76.32622,3.885291e-07,1.596897e-06
-0.295424,0.1875,1.785071e-06,97.90767,-2.455674e-07,1.767983e-06
-0.295424,0.1874,1.512061e-06,57.18451,8.194316e-07,1.270724e-06
-0.295424,0.1873,1.393731e-06,97.49851,-1.818761e-07,1.381712e-06
