"Tank pressure, bar","Condensed,mbar","liquid, cc","Freq. fit, Hz","Freq. max, Hz",Q
0.57086,6.33012,0.3897,874776.781,874775,1246.15665
0.57082,6.37121,0.39223,874779.2306,874775,1239.67778
0.57082,6.3709,0.39221,874776.6953,874837.5,1249.42554
0.57082,6.3701,0.39216,874776.522,874825,1250.77486
0.57074,6.45149,0.39717,874775.7209,874762.5,1244.05502
0.57074,6.44989,0.39707,874777.1515,874725,1244.62682
0.57071,6.48875,0.39946,874778.491,874800,1249.96691
0.5707,6.49066,0.39958,874777.5781,874750,1245.6106
0.57068,6.51177,0.40088,874778.0971,874825,1243.40722
0.57066,6.53096,0.40206,874775.5061,874775,1243.91637
0.57066,6.5308,0.40205,874776.2945,874762.5,1246.57775
0.57063,6.56966,0.40444,874776.2899,874812.5,1245.71641
0.57062,6.5703,0.40448,874778.7064,874762.5,1249.11003
0.57058,6.61347,0.40714,874777.322,874825,1248.90364
0.57058,6.61108,0.40699,874777.6976,874825,1247.38491
0.57056,6.6389,0.40871,874777.1021,874737.5,1245.28602
0.57054,6.65154,0.40949,874776.2965,874812.5,1246.18706
0.57054,6.65489,0.40969,874776.3456,874825,1248.0803
0.5705,6.69247,0.41201,874775.1834,874750,1240.34075
0.5705,6.69151,0.41195,874777.127,874737.5,1247.91412
0.57046,6.73085,0.41437,874776.9452,874825,1252.35609
0.57046,6.73149,0.41441,874776.487,874812.5,1250.17683
0.57045,6.74556,0.41527,874776.2224,874800,1239.58107
0.57042,6.77322,0.41698,874777.3225,874787.5,1240.79244
0.57042,6.7721,0.41691,874775.9275,874812.5,1248.4171
0.57042,6.77115,0.41685,874774.6783,874762.5,1243.81872
0.57038,6.81272,0.41941,874778.508,874812.5,1243.94586
0.57036,6.83048,0.4205,874777.9214,874862.5,1245.05739
0.57034,6.85254,0.42186,874774.6717,874812.5,1243.38139
0.5703,6.8922,0.4243,874775.7541,874800,1245.35932
0.5703,6.89507,0.42448,874776.3452,874775,1244.45523
0.5703,6.8938,0.4244,874778.0474,874862.5,1249.44101
0.57026,6.93057,0.42666,874776.3272,874787.5,1245.23279
0.57026,6.93281,0.4268,874778.3398,874787.5,1245.39782
0.57026,6.93217,0.42676,874775.2914,874800,1250.86612
0.57022,6.97215,0.42922,874777.0784,874825,1244.49743
0.57021,6.98942,0.43029,874775.7135,874862.5,1241.69621
0.57018,7.01356,0.43177,874778.4914,874775,1244.0774
0.57018,7.01245,0.4317,874773.5832,874762.5,1241.78065
0.57014,7.0537,0.43424,874777.1035,874750,1246.49785
0.57014,7.0521,0.43414,874775.6931,874787.5,1247.90446
0.5701,7.09304,0.43667,874776.7741,874812.5,1250.34554
0.5701,7.09384,0.43671,874776.9653,874762.5,1248.71625
0.57006,7.13221,0.43908,874775.5448,874787.5,1245.98296
0.57006,7.13237,0.43909,874777.5956,874825,1249.91453
0.57006,7.13398,0.43919,874776.4973,874800,1246.70405
0.57002,7.17491,0.44171,874775.6038,874812.5,1250.98185
0.57002,7.1746,0.44169,874775.1559,874787.5,1244.93135
0.57002,7.17587,0.44176,874777.4507,874825,1252.44488
0.56998,7.21377,0.4441,874775.0332,874737.5,1249.28796
0.56998,7.21712,0.4443,874779.0335,874800,1251.7357
0.56994,7.25199,0.44645,874777.805,874850,1244.86412
0.5699,7.29196,0.44891,874777.5571,874812.5,1244.3725
0.5699,7.29245,0.44894,874777.6027,874800,1244.48635
0.56986,7.3321,0.45138,874774.4634,874762.5,1250.83644
0.56986,7.33146,0.45134,874776.598,874812.5,1243.72701
0.56984,7.35065,0.45252,874778.0659,874825,1246.51185
0.56982,7.37064,0.45375,874778.9443,874800,1248.30958
0.56979,7.40758,0.45603,874776.216,874812.5,1245.42924
0.56978,7.41126,0.45626,874776.3815,874850,1239.43191
0.56976,7.43285,0.45758,874776.4385,874775,1247.00613
0.5697,7.49265,0.46127,874776.1678,874825,1247.6047
0.5697,7.49154,0.4612,874778.2742,874787.5,1246.12227
0.56968,7.5143,0.4626,874777.4716,874775,1243.75278
0.56966,7.53301,0.46375,874778.8332,874762.5,1241.20629
0.56966,7.53205,0.46369,874775.6018,874825,1235.65293
0.56962,7.57171,0.46613,874780.3075,874862.5,1246.77042
0.56962,7.57139,0.46611,874777.9929,874837.5,1246.58745
0.56961,7.58417,0.4669,874777.7039,874800,1241.24339
0.56958,7.61249,0.46864,874775.2728,874787.5,1241.71111
0.56958,7.61185,0.4686,874776.7942,874775,1249.0834
0.56958,7.61072,0.46854,874776.8278,874787.5,1251.10778
0.56954,7.65199,0.47108,874776.2485,874862.5,1242.20324
0.56954,7.65214,0.47108,874778.8473,874762.5,1245.93131
0.56954,7.65119,0.47103,874775.46,874737.5,1238.10872
0.56952,7.67676,0.4726,874777.7741,874837.5,1243.76535
0.5695,7.69036,0.47344,874776.7108,874850,1242.38562
0.56946,7.73145,0.47597,874776.9131,874775,1247.7205
0.56947,7.7297,0.47586,874779.1725,874850,1238.74649
0.56946,7.73194,0.476,874775.8951,874800,1246.37079
0.56946,7.7321,0.47601,874778.9996,874775,1248.28706
0.56942,7.77144,0.47843,874777.342,874812.5,1249.78597
0.56942,7.77144,0.47843,874775.757,874762.5,1242.15447
0.56938,7.81221,0.48094,874778.9618,874800,1245.75025
0.56938,7.81301,0.48099,874777.3771,874787.5,1241.68926
0.56934,7.85059,0.4833,874776.841,874837.5,1249.88646
0.56934,7.85202,0.48339,874776.4075,874787.5,1240.33957
0.56934,7.85075,0.48331,874778.9144,874787.5,1247.00429
0.5693,7.89025,0.48574,874775.6249,874800,1241.89558
0.5693,7.89072,0.48577,874778.0384,874850,1238.18267
0.56926,7.93166,0.48829,874779.3832,874787.5,1243.32972
0.56926,7.93134,0.48827,874774.1948,874825,1240.3866
0.56925,7.9419,0.48892,874778.7186,874800,1252.44654
0.56922,7.96988,0.49065,874774.57,874837.5,1228.44858
0.56922,7.9726,0.49081,874778.9681,874775,1246.28528
0.5692,7.99626,0.49227,874776.7272,874775,1242.84266
0.56918,8.01065,0.49316,874775.1017,874850,1241.10284
0.56917,8.02536,0.49406,874776.5827,874825,1243.13973
0.56914,8.05111,0.49565,874775.5902,874800,1240.86251
0.56914,8.05287,0.49576,874773.933,874775,1239.59689
0.5691,8.09077,0.49809,874774.743,874850,1246.73191
0.5691,8.09141,0.49813,874776.8683,874750,1239.35959
0.56906,8.13283,0.50068,874774.426,874775,1239.90123
0.56906,8.13299,0.50069,874774.9771,874800,1240.12683
0.56906,8.1333,0.50071,874773.713,874825,1248.87822
0.56902,8.17487,0.50327,874776.1794,874800,1240.84689
0.56902,8.1728,0.50314,874776.5544,874837.5,1243.35228
0.56898,8.21342,0.50564,874775.9239,874775,1245.13334
0.56898,8.21437,0.5057,874776.4143,874775,1246.30942
0.56894,8.25275,0.50806,874775.3193,874775,1241.10072
0.56894,8.25244,0.50804,874776.3952,874787.5,1245.03973
0.56894,8.25371,0.50812,874776.2297,874800,1240.88442
0.5689,8.29178,0.51046,874777.1673,874812.5,1248.92007
0.5689,8.29274,0.51052,874773.8775,874850,1242.52066
0.56889,8.3084,0.51149,874777.2318,874850,1245.2712
0.56886,8.33142,0.5129,874775.7512,874825,1241.91983
0.56886,8.33127,0.51289,874772.6124,874850,1237.22538
0.56882,8.37381,0.51551,874777.7464,874775,1242.12078
0.5688,8.39044,0.51654,874776.3377,874812.5,1239.1933
0.56878,8.41186,0.51786,874779.6426,874800,1244.74439
0.56878,8.41235,0.51789,874776.2073,874800,1244.3901
0.56878,8.4109,0.5178,874775.0653,874800,1242.02191
0.56876,8.43792,0.51946,874775.8384,874812.5,1246.06545
0.56874,8.45472,0.52049,874776.0427,874850,1245.93005
0.56871,8.48046,0.52208,874775.3983,874750,1243.6945
0.5687,8.49357,0.52289,874777.4698,874775,1242.27507
0.5687,8.4923,0.52281,874778.4673,874775,1244.61561
0.56866,8.53531,0.52546,874778.3767,874812.5,1240.83976
0.56861,8.58265,0.52837,874775.7422,874825,1240.6304
0.56859,8.60679,0.52986,874775.6614,874762.5,1249.01082
0.56859,8.60231,0.52958,874776.6475,874862.5,1241.57377
0.56858,8.61399,0.5303,874779.3611,874825,1246.62923
0.56854,8.65316,0.53271,874775.2895,874800,1241.1835
0.56854,8.65236,0.53266,874778.1001,874825,1240.81222
0.56854,8.65365,0.53274,874777.7666,874737.5,1240.83548
0.5685,8.69506,0.53529,874775.7313,874800,1243.34928
0.5685,8.6989,0.53553,874774.6433,874787.5,1243.38621
0.56846,8.73472,0.53773,874774.8155,874812.5,1243.52953
0.56842,8.77597,0.54027,874775.0042,874737.5,1244.273
0.56846,8.73392,0.53768,874775.2523,874825,1244.86863
0.56842,8.77438,0.54017,874775.3629,874800,1243.77128
0.56841,8.78972,0.54112,874779.4685,874825,1233.70465
0.56838,8.81275,0.54253,874771.9323,874775,1241.40748
0.56834,8.85321,0.54503,874779.1243,874862.5,1236.42884
0.56834,8.85529,0.54515,874775.8804,874800,1237.84034
0.56831,8.88855,0.5472,874775.577,874812.5,1239.35597
0.5683,8.89191,0.54741,874775.8502,874812.5,1247.25085
0.56827,8.92485,0.54944,874774.658,874837.5,1240.73487
0.56826,8.93285,0.54993,874777.0163,874825,1246.21732
0.56826,8.93269,0.54992,874775.4961,874812.5,1243.51273
0.56822,8.9725,0.55237,874777.2521,874812.5,1247.7136
0.56822,8.97219,0.55235,874774.2876,874800,1244.2889
0.56822,8.97266,0.55238,874776.3859,874800,1240.75695
0.56822,8.97443,0.55249,874775.3428,874787.5,1243.15174
0.56818,9.01456,0.55496,874777.4659,874800,1245.97657
0.56814,9.05325,0.55734,874778.8101,874825,1241.09111
0.56814,9.0539,0.55738,874774.7276,874750,1242.01638
0.56814,9.05357,0.55736,874777.6656,874775,1241.99288
0.56814,9.0539,0.55738,874776.9391,874762.5,1235.17126
0.56814,9.0539,0.55738,874776.3503,874787.5,1241.39592
0.5681,9.09291,0.55978,874775.94,874750,1236.91222
0.56806,9.13401,0.56231,874777.402,874825,1241.25252
0.56806,9.13401,0.56231,874775.1335,874850,1244.03101
0.56806,9.13305,0.56225,874773.4061,874787.5,1241.92321
0.56802,9.17462,0.56481,874776.7584,874775,1244.22672
0.56799,9.20372,0.5666,874775.2888,874787.5,1242.24904
0.56798,9.21492,0.56729,874772.901,874787.5,1240.78202
0.56798,9.21636,0.56738,874777.3626,874825,1244.81655
0.56794,9.25554,0.56979,874775.5983,874737.5,1242.80896
0.56798,9.21907,0.56755,874778.289,874762.5,1246.55719
0.56794,9.2541,0.56971,874776.2905,874862.5,1248.50527
0.5679,9.29231,0.57206,874774.9958,874787.5,1244.80165
0.56787,9.3275,0.57422,874776.1162,874837.5,1240.71055
0.56786,9.33357,0.5746,874773.0364,874762.5,1240.56596
0.56782,9.37579,0.5772,874776.0176,874825,1250.03716
0.56782,9.37482,0.57714,874776.244,874787.5,1239.13734
0.56778,9.41673,0.57972,874776.6083,874787.5,1244.91587
0.56778,9.41481,0.5796,874773.1703,874825,1238.91151
0.56778,9.41609,0.57968,874776.4821,874812.5,1246.44734
0.56775,9.44806,0.58165,874774.7728,874825,1248.25829
0.56774,9.45479,0.58206,874775.6355,874800,1242.27654
0.5677,9.49636,0.58462,874775.9319,874787.5,1236.21171
0.5677,9.49652,0.58463,874776.319,874825,1243.39365
0.5677,9.497,0.58466,874775.99,874787.5,1239.12546
0.56766,9.53586,0.58705,874776.9839,874787.5,1245.40658
0.56758,9.61021,0.59163,874775.5944,874762.5,1242.74921
0.56758,9.61549,0.59195,874776.4907,874775,1242.41825
0.56754,9.65051,0.59411,874777.7274,874762.5,1243.77383
0.56754,9.65595,0.59444,874774.4055,874837.5,1244.51124
0.56754,9.65611,0.59445,874776.1385,874812.5,1236.56738
0.5675,9.69433,0.59681,874777.0821,874850,1239.36897
0.5675,9.69656,0.59694,874775.1738,874800,1244.08894
0.5675,9.69609,0.59692,874774.4629,874812.5,1244.83928
0.56746,9.73782,0.59948,874776.8628,874787.5,1242.69222
0.56744,9.75812,0.60073,874775.4416,874800,1236.27781
0.56742,9.7762,0.60185,874775.964,874737.5,1248.48276
0.56742,9.7762,0.60185,874775.1889,874775,1247.42504
0.56742,9.77444,0.60174,874773.3084,874812.5,1239.59339
0.56738,9.81761,0.6044,874777.2958,874800,1241.30989
0.56737,9.82354,0.60476,874775.0146,874775,1245.92943
0.56734,9.85295,0.60657,874777.0701,874837.5,1240.99923
0.56734,9.85679,0.60681,874777.3863,874800,1242.81212
0.5673,9.89597,0.60922,874775.2758,874800,1242.21781
0.5673,9.89597,0.60922,874777.3849,874775,1245.21512
0.5673,9.89549,0.60919,874777.4463,874800,1248.00425
0.56726,9.93387,0.61155,874775.916,874800,1242.18968
0.56726,9.93691,0.61174,874777.7206,874737.5,1244.42321
0.56722,9.97736,0.61423,874776.6243,874737.5,1241.27841
0.56722,9.97673,0.61419,874775.7657,874775,1239.14274
0.56718,10.01542,0.61657,874776.6868,874837.5,1239.53378
0.56718,10.01606,0.61661,874776.1335,874800,1236.89742
0.56714,10.05524,0.61903,874776.7527,874787.5,1241.89864
0.56718,10.01686,0.61666,874778.1505,874750,1244.75003
0.56714,10.05667,0.61911,874775.3872,874812.5,1238.80808
0.5671,10.09314,0.62136,874774.6429,874787.5,1238.62307
0.5671,10.09506,0.62148,874775.4338,874812.5,1249.31964
0.5671,10.09665,0.62158,874775.7235,874862.5,1241.36351
0.56706,10.13568,0.62398,874776.4999,874737.5,1245.17332
0.56705,10.13999,0.62424,874776.3477,874775,1234.15916
0.56702,10.17677,0.62651,874777.9615,874762.5,1240.15349
0.56702,10.17517,0.62641,874772.1382,874812.5,1242.77651
0.56698,10.21211,0.62868,874778.3092,874825,1232.03132
0.56702,10.17598,0.62646,874774.3221,874800,1239.34811
0.56698,10.21626,0.62894,874776.6793,874812.5,1243.86396
0.56698,10.21451,0.62883,874776.473,874775,1244.08576
0.56694,10.25336,0.63122,874776.5661,874787.5,1237.51798
0.56697,10.22075,0.62921,874777.5926,874837.5,1238.49715
0.5669,10.28999,0.63348,874774.9637,874837.5,1242.59609
0.5669,10.2967,0.63389,874775.2373,874800,1244.53764
0.5669,10.29814,0.63398,874776.6075,874812.5,1237.89749
0.56686,10.3362,0.63632,874776.4023,874775,1232.81718
0.56687,10.3274,0.63578,874775.6673,874825,1247.6739
0.56686,10.33604,0.63631,874774.1031,874825,1246.30893
0.56686,10.3338,0.63617,874775.9105,874737.5,1242.16292
0.56682,10.37137,0.63849,874777.7162,874875,1241.17954
0.56679,10.40751,0.64071,874775.9738,874775,1242.3199
0.56682,10.37761,0.63887,874775.7912,874800,1244.82144
0.56678,10.41728,0.64131,874776.5673,874787.5,1239.39159
0.56678,10.41664,0.64127,874776.2232,874775,1246.82537
0.56675,10.44494,0.64302,874778.2651,874837.5,1241.3273
0.56674,10.45709,0.64376,874776.8004,874787.5,1245.35453
0.5667,10.49722,0.64624,874776.8793,874837.5,1244.74624
0.5667,10.49819,0.64629,874776.0472,874775,1239.09335
0.56666,10.53816,0.64876,874776.6291,874775,1237.33957
0.56666,10.5388,0.64879,874774.8779,874812.5,1243.11021
0.56666,10.53736,0.64871,874776.5099,874787.5,1236.76668
0.56665,10.54024,0.64888,874776.9743,874812.5,1243.802
0.56662,10.57542,0.65105,874776.1741,874837.5,1242.63073
0.56654,10.65697,0.65607,874773.302,874787.5,1238.78705
0.56654,10.65729,0.65609,874778.9574,874825,1237.40433
0.56654,10.65777,0.65612,874773.6947,874800,1243.69799
0.5665,10.69807,0.6586,874777.8271,874812.5,1243.22046
0.5665,10.69631,0.65849,874773.9681,874812.5,1242.43982
0.56646,10.73676,0.66098,874778.3696,874762.5,1243.36371
0.56646,10.73629,0.66095,874774.4062,874775,1243.71506
0.56642,10.77866,0.66356,874777.5202,874800,1243.16784
0.56642,10.77626,0.66341,874775.4814,874825,1240.931
0.56639,10.80616,0.66525,874776.208,874800,1245.84682
0.56638,10.81704,0.66592,874775.5064,874775,1242.77995
0.56637,10.82216,0.66624,874776.079,874800,1240.68902
0.56634,10.85558,0.6683,874777.6593,874762.5,1241.31998
0.56634,10.85637,0.66835,874775.3595,874800,1240.37488
0.5663,10.8978,0.6709,874775.8079,874787.5,1248.72236
0.56628,10.91555,0.67199,874777.3279,874800,1237.92127
0.56626,10.93698,0.67331,874777.0562,874825,1245.5199
0.56626,10.93761,0.67335,874777.6841,874825,1240.85377
0.56622,10.97728,0.67579,874776.8479,874787.5,1236.70047
0.56622,10.97742,0.6758,874775.9654,874837.5,1247.03541
0.56619,11.00397,0.67743,874777.6276,874812.5,1239.85569
0.56618,11.01836,0.67832,874777.5711,874837.5,1238.6033
0.56618,11.01853,0.67833,874776.4364,874787.5,1243.56128
0.56616,11.03627,0.67942,874775.9986,874825,1244.43025
0.56614,11.05914,0.68083,874774.8558,874750,1232.83552
0.56614,11.05899,0.68082,874777.6206,874787.5,1241.08708
0.56614,11.05739,0.68072,874773.8686,874800,1245.87527
0.5661,11.09784,0.68321,874778.3221,874762.5,1244.64812
0.56609,11.10151,0.68344,874773.6528,874862.5,1247.80515
0.56605,11.14085,0.68586,874776.3648,874800,1246.81762
0.56605,11.14214,0.68594,874776.986,874800,1242.68368
0.56605,11.1407,0.68585,874776.5343,874837.5,1242.48133
0.56601,11.18211,0.6884,874776.6832,874837.5,1246.03646
0.56601,11.18179,0.68838,874776.34,874812.5,1251.61846
0.56601,11.18259,0.68843,874778.0241,874825,1241.80707
0.566,11.19954,0.68947,874775.5207,874812.5,1248.91097
0.56597,11.22096,0.69079,874776.4174,874837.5,1245.46079
0.56593,11.26126,0.69327,874776.4178,874862.5,1239.69866
0.56593,11.26095,0.69325,874776.3241,874762.5,1239.59795
0.56592,11.27197,0.69393,874777.5235,874737.5,1233.73471
0.56589,11.29996,0.69565,874777.1956,874750,1239.83843
0.56589,11.30109,0.69572,874775.9433,874750,1239.25998
0.56589,11.30189,0.69577,874778.0161,874750,1243.84028
0.56585,11.34026,0.69813,874774.4719,874787.5,1242.65085
0.56582,11.37192,0.70008,874776.5827,874787.5,1246.47513
0.56581,11.3812,0.70066,874777.361,874787.5,1246.92616
0.56581,11.38151,0.70067,874776.3263,874775,1241.59895
0.56577,11.42134,0.70313,874775.7165,874800,1247.2729
0.56577,11.42165,0.70315,874775.0356,874787.5,1240.15466
0.56573,11.46147,0.7056,874776.6159,874787.5,1236.42165
0.56573,11.46067,0.70555,874775.3646,874812.5,1240.37297
0.56572,11.4733,0.70633,874777.6311,874825,1243.14316
0.56569,11.50192,0.70809,874776.6819,874825,1240.50659
0.56569,11.50192,0.70809,874776.3348,874825,1244.42975
0.56569,11.50049,0.708,874776.1381,874800,1239.6778
0.56566,11.5395,0.7104,874775.9296,874800,1239.73095
0.56566,11.53855,0.71034,874779.2549,874825,1241.55085
0.56562,11.5798,0.71288,874773.0506,874787.5,1239.78319
0.56562,11.57949,0.71286,874779.218,874800,1237.82522
0.56559,11.60027,0.71414,874773.7955,874800,1237.95594
0.56561,11.58044,0.71292,874776.6175,874800,1239.81685
0.56557,11.62042,0.71538,874776.2264,874787.5,1244.18344
0.56553,11.66647,0.71822,874778.9475,874812.5,1241.71217
0.56549,11.70085,0.72033,874775.3343,874787.5,1240.53147
0.56548,11.71572,0.72125,874774.9001,874812.5,1238.66527
0.56545,11.74306,0.72293,874778.3183,874800,1239.11034
0.56543,11.7685,0.7245,874777.0945,874812.5,1238.1619
0.56541,11.78049,0.72524,874778.2453,874787.5,1247.71184
0.56541,11.78145,0.7253,874776.1164,874750,1241.34418
0.56541,11.78176,0.72531,874777.5538,874812.5,1240.88578
0.56537,11.82046,0.7277,874774.539,874825,1244.5603
0.56534,11.8574,0.72997,874775.382,874787.5,1239.54052
0.56533,11.86124,0.73021,874775.6285,874837.5,1243.27434
0.56533,11.86172,0.73024,874778.3321,874812.5,1236.03521
0.5653,11.89657,0.73238,874780.007,874775,1243.00091
0.56529,11.90121,0.73267,874775.5023,874750,1243.74915
0.56526,11.9388,0.73498,874776.3052,874787.5,1247.58075
0.56525,11.94167,0.73516,874773.8707,874775,1237.83316
0.56521,11.98278,0.73769,874777.3073,874750,1242.84352
0.56521,11.98309,0.73771,874775.2692,874787.5,1234.52749
0.56521,11.98197,0.73764,874775.439,874812.5,1234.23471
0.56517,12.02275,0.74015,874777.7472,874800,1240.32323
0.56517,12.02195,0.7401,874778.0004,874750,1232.965
0.56513,12.0624,0.74259,874777.2891,874825,1245.53148
0.56513,12.06096,0.7425,874776.8285,874762.5,1241.90227
0.56509,12.10286,0.74508,874773.7558,874800,1240.99454
0.56508,12.1123,0.74566,874776.4712,874775,1241.89737
0.56505,12.14267,0.74753,874776.3153,874762.5,1246.12291
0.56505,12.1414,0.74745,874774.4726,874787.5,1240.51613
0.56505,12.14267,0.74753,874775.1473,874850,1241.58241
0.56501,12.18137,0.74992,874776.1395,874825,1242.75822
0.565,12.1988,0.75099,874776.5065,874800,1241.43611
0.56497,12.22119,0.75237,874777.7026,874837.5,1241.55423
0.56495,12.24262,0.75369,874774.5258,874837.5,1239.68919
0.56493,12.26292,0.75494,874777.7885,874775,1241.66809
0.56493,12.26261,0.75492,874776.2316,874762.5,1241.43921
0.56489,12.30355,0.75744,874776.676,874850,1236.54549
0.56489,12.30355,0.75744,874774.6652,874812.5,1240.5414
0.56488,12.31522,0.75816,874776.589,874787.5,1233.83644
0.56487,12.32689,0.75887,874776.7976,874837.5,1236.8899
0.56485,12.34289,0.75986,874777.9522,874800,1240.1595
0.56483,12.36846,0.76143,874776.4733,874800,1238.25996
0.56481,12.38317,0.76234,874776.8088,874875,1235.81613
0.56481,12.3827,0.76231,874776.2167,874762.5,1243.66605
0.56481,12.38302,0.76233,874776.3366,874787.5,1239.72568
0.56477,12.42555,0.76495,874776.1569,874800,1238.17874
0.56477,12.4238,0.76484,874777.5747,874837.5,1235.94915
0.56473,12.46425,0.76733,874777.4065,874800,1246.58497
0.56473,12.46409,0.76732,874775.8929,874787.5,1237.84299
0.56471,12.48936,0.76888,874775.8189,874762.5,1234.14935
0.56469,12.50455,0.76981,874775.6469,874775,1237.52211
0.56465,12.54325,0.77219,874776.8417,874800,1234.60873
0.56468,12.51495,0.77045,874772.7598,874812.5,1234.65434
0.56465,12.54373,0.77222,874779.8133,874800,1241.87534
0.56461,12.58419,0.77471,874775.2309,874837.5,1245.1463
0.56461,12.58419,0.77471,874778.9681,874812.5,1234.731
0.56457,12.62464,0.7772,874776.3073,874800,1236.39978
0.56457,12.62369,0.77715,874779.3535,874800,1241.50504
0.56457,12.62432,0.77719,874776.8893,874775,1230.03858
0.56457,12.62384,0.77715,874776.8716,874825,1240.4633
0.56453,12.66238,0.77953,874774.9306,874850,1241.87189
